date,region_id,product_category,brand,units_sold,price,marketing_spend
2024-06-13,R010,Washing Machine,HP,127,75000,6519
2024-06-14,R001,Laptop,HP,149,75000,6756
2024-06-14,R001,Smartphone,Whirlpool,136,30000,15884
2024-06-14,R001,AC,LG,30,30000,25630
2024-06-14,R001,TV,Whirlpool,54,20000,32054
2024-06-14,R001,Washing Machine,Whirlpool,25,75000,33980
2024-06-14,R002,Laptop,Whirlpool,114,45000,14676
2024-06-14,R002,Smartphone,HP,28,60000,25482
2024-06-14,R002,AC,Samsung,132,60000,5675
2024-06-14,R002,TV,Sony,87,45000,11596
2024-06-14,R002,Washing Machine,Whirlpool,114,60000,17498
2024-06-14,R003,Laptop,Samsung,115,75000,28370
2024-06-14,R003,Smartphone,Whirlpool,110,60000,5891
2024-06-14,R003,AC,HP,95,45000,27542
2024-06-14,R003,TV,LG,100,60000,21347
2024-06-14,R003,Washing Machine,LG,33,75000,21364
2024-06-14,R004,Laptop,HP,102,20000,8566
2024-06-14,R004,Smartphone,Sony,27,45000,14488
2024-06-14,R004,AC,Sony,127,60000,21269
2024-06-14,R004,TV,Sony,21,75000,28942
2024-06-14,R004,Washing Machine,HP,20,75000,7564
2024-06-14,R005,Laptop,Sony,133,45000,13038
2024-06-14,R005,Smartphone,Samsung,82,60000,22307
2024-06-14,R005,AC,HP,82,20000,6812
2024-06-14,R005,TV,Sony,66,30000,6081
2024-06-14,R005,Washing Machine,Samsung,143,20000,29195
2024-06-14,R006,Laptop,Whirlpool,91,30000,29753
2024-06-14,R006,Smartphone,HP,50,60000,27811
2024-06-14,R006,AC,HP,107,30000,16861
2024-06-14,R006,TV,HP,111,20000,17697
2024-06-14,R006,Washing Machine,Whirlpool,27,20000,28771
2024-06-14,R007,Laptop,LG,100,20000,29175
2024-06-14,R007,Smartphone,LG,110,30000,24535
2024-06-14,R007,AC,LG,110,30000,6463
2024-06-14,R007,TV,HP,94,20000,16872
2024-06-14,R007,Washing Machine,HP,123,75000,23659
2024-06-14,R008,Laptop,Whirlpool,22,60000,25861
2024-06-14,R008,Smartphone,Whirlpool,66,75000,10498
2024-06-14,R008,AC,LG,73,45000,25911
2024-06-14,R008,TV,Sony,108,60000,11361
2024-06-14,R008,Washing Machine,LG,81,75000,28612
2024-06-14,R009,Laptop,HP,36,20000,7215
2024-06-14,R009,Smartphone,LG,76,30000,12880
2024-06-14,R009,AC,HP,24,60000,35403
2024-06-14,R009,TV,Whirlpool,114,75000,14870
2024-06-14,R009,Washing Machine,Samsung,60,30000,8000
2024-06-14,R010,Laptop,Samsung,109,75000,10692
2024-06-14,R010,Smartphone,HP,86,75000,30014
2024-06-14,R010,AC,HP,136,60000,32060
2024-06-14,R010,TV,Samsung,83,30000,10307
2024-06-14,R010,Washing Machine,HP,46,20000,8671
2024-06-15,R001,Laptop,Samsung,95,60000,24034
2024-06-15,R001,Smartphone,Sony,23,45000,23422
2024-06-15,R001,AC,Whirlpool,73,30000,36008
2024-06-15,R001,TV,LG,37,75000,36539
2024-06-15,R001,Washing Machine,HP,29,20000,16572
2024-06-15,R002,Laptop,LG,122,75000,25783
2024-06-15,R002,Smartphone,Whirlpool,29,20000,19521
2024-06-15,R002,AC,HP,53,20000,32529
2024-06-15,R002,TV,Samsung,46,20000,19533
2024-06-15,R002,Washing Machine,LG,103,20000,30706
2024-06-15,R003,Laptop,HP,104,20000,39871
2024-06-15,R003,Smartphone,Sony,79,75000,23581
2024-06-15,R003,AC,LG,145,20000,12577
2024-06-15,R003,TV,Whirlpool,76,30000,17350
2024-06-15,R003,Washing Machine,Whirlpool,143,75000,11947
2024-06-15,R004,Laptop,LG,27,20000,39052
2024-06-15,R004,Smartphone,LG,64,75000,39177
2024-06-15,R004,AC,Sony,74,75000,20259
2024-06-15,R004,TV,LG,46,60000,37267
2024-06-15,R004,Washing Machine,Whirlpool,138,60000,39947
2024-06-15,R005,Laptop,LG,105,45000,22736
2024-06-15,R005,Smartphone,Samsung,149,75000,27222
2024-06-15,R005,AC,LG,20,20000,23675
2024-06-15,R005,TV,LG,32,20000,12142
2024-06-15,R005,Washing Machine,Sony,94,20000,21257
2024-06-15,R006,Laptop,LG,119,30000,14241
2024-06-15,R006,Smartphone,Sony,30,45000,12235
2024-06-15,R006,AC,LG,137,75000,11175
2024-06-15,R006,TV,HP,150,75000,29960
2024-06-15,R006,Washing Machine,HP,88,45000,14360
2024-06-15,R007,Laptop,Samsung,121,20000,13785
2024-06-15,R007,Smartphone,Whirlpool,41,45000,20035
2024-06-15,R007,AC,HP,113,60000,29131
2024-06-15,R007,TV,HP,97,60000,8401
2024-06-15,R007,Washing Machine,HP,97,30000,19023
2024-06-15,R008,Laptop,HP,59,60000,25167
2024-06-15,R008,Smartphone,LG,73,20000,30783
2024-06-15,R008,AC,HP,87,45000,10904
2024-06-15,R008,TV,LG,67,30000,31357
2024-06-15,R008,Washing Machine,Samsung,140,60000,11664
2024-06-15,R009,Laptop,Sony,102,60000,7694
2024-06-15,R009,Smartphone,Whirlpool,36,75000,18063
2024-06-15,R009,AC,Whirlpool,48,20000,22826
2024-06-15,R009,TV,Samsung,107,75000,8006
2024-06-15,R009,Washing Machine,Whirlpool,144,75000,37435
2024-06-15,R010,Laptop,Whirlpool,134,75000,29846
2024-06-15,R010,Smartphone,Whirlpool,32,45000,12284
2024-06-15,R010,AC,Whirlpool,51,75000,25243
2024-06-15,R010,TV,Samsung,149,45000,39924
2024-06-15,R010,Washing Machine,LG,136,45000,5632
2024-06-16,R001,Laptop,Samsung,116,20000,19765
2024-06-16,R001,Smartphone,HP,147,75000,39797
2024-06-16,R001,AC,LG,114,45000,39996
2024-06-16,R001,TV,Samsung,91,30000,17045
2024-06-16,R001,Washing Machine,HP,23,20000,11653
2024-06-16,R002,Laptop,Samsung,116,45000,32871
2024-06-16,R002,Smartphone,Whirlpool,141,45000,19143
2024-06-16,R002,AC,Sony,21,60000,16622
2024-06-16,R002,TV,Sony,142,60000,32444
2024-06-16,R002,Washing Machine,Whirlpool,36,60000,34432
2024-06-16,R003,Laptop,LG,31,60000,12915
2024-06-16,R003,Smartphone,HP,49,20000,24808
2024-06-16,R003,AC,HP,140,60000,34328
2024-06-16,R003,TV,LG,37,30000,5733
2024-06-16,R003,Washing Machine,Sony,41,30000,10652
2024-06-16,R004,Laptop,Whirlpool,107,45000,32378
2024-06-16,R004,Smartphone,Samsung,105,30000,37162
2024-06-16,R004,AC,Whirlpool,132,20000,7840
2024-06-16,R004,TV,LG,38,45000,22100
2024-06-16,R004,Washing Machine,HP,67,30000,28722
2024-06-16,R005,Laptop,Whirlpool,108,20000,10552
2024-06-16,R005,Smartphone,LG,80,75000,6848
2024-06-16,R005,AC,Sony,48,45000,11848
2024-06-16,R005,TV,HP,117,45000,30657
2024-06-16,R005,Washing Machine,Samsung,92,20000,16201
2024-06-16,R006,Laptop,LG,93,45000,32684
2024-06-16,R006,Smartphone,Sony,123,20000,38848
2024-06-16,R006,AC,Sony,123,45000,32150
2024-06-16,R006,TV,Sony,95,60000,14721
2024-06-16,R006,Washing Machine,HP,53,45000,8115
2024-06-16,R007,Laptop,LG,137,60000,22656
2024-06-16,R007,Smartphone,Sony,116,45000,10052
2024-06-16,R007,AC,Whirlpool,76,30000,12232
2024-06-16,R007,TV,Whirlpool,28,60000,26927
2024-06-16,R007,Washing Machine,Whirlpool,37,75000,5246
2024-06-16,R008,Laptop,HP,105,20000,35668
2024-06-16,R008,Smartphone,Whirlpool,81,60000,15711
2024-06-16,R008,AC,Samsung,120,60000,36867
2024-06-16,R008,TV,Whirlpool,149,45000,35466
2024-06-16,R008,Washing Machine,Whirlpool,98,20000,16539
2024-06-16,R009,Laptop,Whirlpool,25,30000,16690
2024-06-16,R009,Smartphone,HP,85,75000,24529
2024-06-16,R009,AC,Sony,41,20000,18757
2024-06-16,R009,TV,Sony,111,60000,22749
2024-06-16,R009,Washing Machine,Whirlpool,40,20000,32401
2024-06-16,R010,Laptop,Sony,137,45000,23831
2024-06-16,R010,Smartphone,HP,149,60000,24662
2024-06-16,R010,AC,LG,52,20000,7472
2024-06-16,R010,TV,Sony,103,45000,11222
2024-06-16,R010,Washing Machine,HP,39,45000,23012
2024-06-17,R001,Laptop,HP,59,20000,27179
2024-06-17,R001,Smartphone,Whirlpool,78,20000,21140
2024-06-17,R001,AC,HP,56,75000,14208
2024-06-17,R001,TV,Sony,24,30000,10778
2024-06-17,R001,Washing Machine,HP,32,75000,23250
2024-06-17,R002,Laptop,LG,23,30000,18909
2024-06-17,R002,Smartphone,Samsung,111,30000,10051
2024-06-17,R002,AC,LG,129,20000,37615
2024-06-17,R002,TV,Samsung,36,30000,5185
2024-06-17,R002,Washing Machine,Sony,57,45000,14783
2024-06-17,R003,Laptop,LG,94,45000,22265
2024-06-17,R003,Smartphone,Samsung,136,20000,18552
2024-06-17,R003,AC,LG,79,60000,38397
2024-06-17,R003,TV,Whirlpool,29,75000,12376
2024-06-17,R003,Washing Machine,Whirlpool,118,30000,31023
2024-06-17,R004,Laptop,Sony,131,75000,9626
2024-06-17,R004,Smartphone,Samsung,62,30000,25890
2024-06-17,R004,AC,HP,148,30000,13067
2024-06-17,R004,TV,Samsung,130,30000,21571
2024-06-17,R004,Washing Machine,Whirlpool,23,60000,36678
2024-06-17,R005,Laptop,LG,28,30000,23244
2024-06-17,R005,Smartphone,LG,49,20000,8238
2024-06-17,R005,AC,Whirlpool,130,60000,26451
2024-06-17,R005,TV,Samsung,145,20000,8166
2024-06-17,R005,Washing Machine,Samsung,144,30000,30111
2024-06-17,R006,Laptop,LG,38,75000,9927
2024-06-17,R006,Smartphone,Whirlpool,135,45000,16838
2024-06-17,R006,AC,Samsung,43,60000,25570
2024-06-17,R006,TV,Whirlpool,145,20000,8594
2024-06-17,R006,Washing Machine,HP,54,30000,39262
2024-06-17,R007,Laptop,Samsung,57,30000,22466
2024-06-17,R007,Smartphone,Whirlpool,41,20000,37906
2024-06-17,R007,AC,HP,79,30000,26182
2024-06-17,R007,TV,LG,150,45000,34518
2024-06-17,R007,Washing Machine,LG,28,45000,32744
2024-06-17,R008,Laptop,Whirlpool,60,20000,12514
2024-06-17,R008,Smartphone,Whirlpool,109,45000,8427
2024-06-17,R008,AC,LG,149,20000,22384
2024-06-17,R008,TV,HP,132,30000,13659
2024-06-17,R008,Washing Machine,Samsung,20,45000,27831
2024-06-17,R009,Laptop,Sony,134,45000,19853
2024-06-17,R009,Smartphone,Whirlpool,27,30000,12090
2024-06-17,R009,AC,Samsung,145,75000,13339
2024-06-17,R009,TV,Whirlpool,73,60000,36592
2024-06-17,R009,Washing Machine,Samsung,136,30000,28067
2024-06-17,R010,Laptop,Sony,78,75000,31022
2024-06-17,R010,Smartphone,Sony,63,60000,35593
2024-06-17,R010,AC,HP,143,60000,18924
2024-06-17,R010,TV,Whirlpool,76,75000,20676
2024-06-17,R010,Washing Machine,LG,100,75000,28056
2024-06-18,R001,Laptop,Samsung,150,20000,33582
2024-06-18,R001,Smartphone,Samsung,62,30000,10132
2024-06-18,R001,AC,LG,100,75000,13647
2024-06-18,R001,TV,Samsung,70,60000,19439
2024-06-18,R001,Washing Machine,HP,28,60000,33712
2024-06-18,R002,Laptop,LG,137,45000,32179
2024-06-18,R002,Smartphone,HP,124,20000,27332
2024-06-18,R002,AC,Samsung,91,45000,11860
2024-06-18,R002,TV,LG,125,75000,37514
2024-06-18,R002,Washing Machine,HP,66,75000,24240
2024-06-18,R003,Laptop,Whirlpool,142,20000,29191
2024-06-18,R003,Smartphone,Whirlpool,142,30000,31194
2024-06-18,R003,AC,Samsung,56,45000,10874
2024-06-18,R003,TV,HP,139,60000,9091
2024-06-18,R003,Washing Machine,Sony,85,60000,17063
2024-06-18,R004,Laptop,Whirlpool,121,75000,38307
2024-06-18,R004,Smartphone,LG,23,30000,11529
2024-06-18,R004,AC,LG,81,30000,19276
2024-06-18,R004,TV,Samsung,60,60000,13444
2024-06-18,R004,Washing Machine,HP,82,30000,10051
2024-06-18,R005,Laptop,Whirlpool,117,75000,12407
2024-06-18,R005,Smartphone,Samsung,75,45000,9795
2024-06-18,R005,AC,HP,74,30000,24335
2024-06-18,R005,TV,Sony,101,75000,22512
2024-06-18,R005,Washing Machine,HP,58,20000,9668
2024-06-18,R006,Laptop,Whirlpool,146,75000,6842
2024-06-18,R006,Smartphone,HP,113,60000,26979
2024-06-18,R006,AC,Whirlpool,40,60000,27467
2024-06-18,R006,TV,LG,101,30000,25933
2024-06-18,R006,Washing Machine,Sony,24,30000,29653
2024-06-18,R007,Laptop,Whirlpool,23,60000,34996
2024-06-18,R007,Smartphone,HP,61,75000,11771
2024-06-18,R007,AC,LG,134,60000,36402
2024-06-18,R007,TV,Whirlpool,21,30000,21745
2024-06-18,R007,Washing Machine,LG,112,75000,33561
2024-06-18,R008,Laptop,Samsung,36,20000,21603
2024-06-18,R008,Smartphone,Whirlpool,84,30000,5068
2024-06-18,R008,AC,Whirlpool,41,60000,7542
2024-06-18,R008,TV,Sony,123,20000,7408
2024-06-18,R008,Washing Machine,LG,68,20000,36404
2024-06-18,R009,Laptop,HP,128,30000,7955
2024-06-18,R009,Smartphone,Whirlpool,136,60000,19945
2024-06-18,R009,AC,LG,45,75000,36559
2024-06-18,R009,TV,Whirlpool,73,75000,10492
2024-06-18,R009,Washing Machine,Samsung,85,45000,36562
2024-06-18,R010,Laptop,Samsung,94,60000,35027
2024-06-18,R010,Smartphone,Whirlpool,73,30000,31207
2024-06-18,R010,AC,LG,79,20000,14899
2024-06-18,R010,TV,Samsung,34,75000,17790
2024-06-18,R010,Washing Machine,Samsung,89,45000,32494
2024-06-19,R001,Laptop,LG,70,60000,34825
2024-06-19,R001,Smartphone,LG,133,30000,16392
2024-06-19,R001,AC,Sony,67,30000,7324
2024-06-19,R001,TV,HP,26,45000,8312
2024-06-19,R001,Washing Machine,Whirlpool,105,20000,25275
2024-06-19,R002,Laptop,Samsung,108,75000,29477
2024-06-19,R002,Smartphone,HP,43,30000,31313
2024-06-19,R002,AC,LG,123,75000,33217
2024-06-19,R002,TV,Whirlpool,48,30000,14805
2024-06-19,R002,Washing Machine,HP,106,45000,36781
2024-06-19,R003,Laptop,Sony,150,75000,34217
2024-06-19,R003,Smartphone,Whirlpool,57,60000,25533
2024-06-19,R003,AC,LG,121,30000,25603
2024-06-19,R003,TV,Whirlpool,125,30000,34337
2024-06-19,R003,Washing Machine,Samsung,132,30000,25827
2024-06-19,R004,Laptop,Whirlpool,103,75000,24180
2024-06-19,R004,Smartphone,Sony,142,20000,20594
2024-06-19,R004,AC,Samsung,136,45000,28484
2024-06-19,R004,TV,LG,72,75000,31637
2024-06-19,R004,Washing Machine,LG,38,20000,14806
2024-06-19,R005,Laptop,HP,78,20000,34987
2024-06-19,R005,Smartphone,Sony,122,45000,32231
2024-06-19,R005,AC,Samsung,81,45000,5087
2024-06-19,R005,TV,HP,94,30000,18564
2024-06-19,R005,Washing Machine,Sony,123,20000,27615
2024-06-19,R006,Laptop,LG,76,60000,14308
2024-06-19,R006,Smartphone,Sony,45,20000,16951
2024-06-19,R006,AC,LG,94,45000,33887
2024-06-19,R006,TV,LG,115,60000,39352
2024-06-19,R006,Washing Machine,Samsung,129,20000,5607
2024-06-19,R007,Laptop,Sony,61,75000,32926
2024-06-19,R007,Smartphone,Samsung,135,20000,20041
2024-06-19,R007,AC,Whirlpool,43,60000,24086
2024-06-19,R007,TV,Whirlpool,98,60000,28083
2024-06-19,R007,Washing Machine,Whirlpool,81,20000,11520
2024-06-19,R008,Laptop,LG,47,20000,13925
2024-06-19,R008,Smartphone,Samsung,80,45000,28871
2024-06-19,R008,AC,Whirlpool,51,45000,16616
2024-06-19,R008,TV,HP,114,75000,21498
2024-06-19,R008,Washing Machine,LG,77,45000,9207
2024-06-19,R009,Laptop,HP,25,75000,6354
2024-06-19,R009,Smartphone,LG,87,60000,29427
2024-06-19,R009,AC,HP,98,75000,38518
2024-06-19,R009,TV,Sony,34,30000,18040
2024-06-19,R009,Washing Machine,Samsung,100,30000,5556
2024-06-19,R010,Laptop,Whirlpool,71,30000,19582
2024-06-19,R010,Smartphone,Sony,94,20000,10546
2024-06-19,R010,AC,Whirlpool,132,20000,25455
2024-06-19,R010,TV,LG,30,30000,13143
2024-06-19,R010,Washing Machine,Sony,126,75000,25243
2024-06-20,R001,Laptop,LG,33,20000,34033
2024-06-20,R001,Smartphone,HP,31,75000,25377
2024-06-20,R001,AC,Whirlpool,129,75000,33853
2024-06-20,R001,TV,HP,57,30000,21967
2024-06-20,R001,Washing Machine,LG,73,20000,31079
2024-06-20,R002,Laptop,LG,134,20000,39003
2024-06-20,R002,Smartphone,Whirlpool,118,30000,22759
2024-06-20,R002,AC,Whirlpool,109,75000,22894
2024-06-20,R002,TV,Sony,26,75000,32010
2024-06-20,R002,Washing Machine,Sony,96,20000,27570
2024-06-20,R003,Laptop,HP,88,60000,17168
2024-06-20,R003,Smartphone,Samsung,50,60000,8676
2024-06-20,R003,AC,Whirlpool,114,45000,10602
2024-06-20,R003,TV,Samsung,128,60000,23416
2024-06-20,R003,Washing Machine,Sony,117,30000,18558
2024-06-20,R004,Laptop,Whirlpool,111,60000,21995
2024-06-20,R004,Smartphone,Sony,29,60000,35050
2024-06-20,R004,AC,Samsung,28,20000,34109
2024-06-20,R004,TV,Sony,48,75000,25576
2024-06-20,R004,Washing Machine,Whirlpool,146,60000,19135
2024-06-20,R005,Laptop,HP,106,45000,22282
2024-06-20,R005,Smartphone,HP,32,20000,10909
2024-06-20,R005,AC,Whirlpool,110,60000,30406
2024-06-20,R005,TV,HP,143,20000,9603
2024-06-20,R005,Washing Machine,HP,108,75000,10102
2024-06-20,R006,Laptop,Samsung,86,60000,22989
2024-06-20,R006,Smartphone,Sony,128,30000,7773
2024-06-20,R006,AC,HP,56,75000,30606
2024-06-20,R006,TV,Whirlpool,52,30000,36491
2024-06-20,R006,Washing Machine,Sony,64,45000,33355
2024-06-20,R007,Laptop,Samsung,62,30000,19866
2024-06-20,R007,Smartphone,LG,51,75000,13567
2024-06-20,R007,AC,Samsung,101,75000,8566
2024-06-20,R007,TV,Sony,52,75000,13717
2024-06-20,R007,Washing Machine,Whirlpool,66,60000,32118
2024-06-20,R008,Laptop,LG,31,45000,6201
2024-06-20,R008,Smartphone,LG,52,75000,39436
2024-06-20,R008,AC,LG,135,75000,16797
2024-06-20,R008,TV,LG,54,75000,38695
2024-06-20,R008,Washing Machine,Samsung,80,75000,8970
2024-06-20,R009,Laptop,HP,144,20000,38951
2024-06-20,R009,Smartphone,LG,39,45000,34865
2024-06-20,R009,AC,HP,129,30000,7065
2024-06-20,R009,TV,Sony,141,45000,25312
2024-06-20,R009,Washing Machine,LG,44,45000,33024
2024-06-20,R010,Laptop,Sony,147,45000,8971
2024-06-20,R010,Smartphone,HP,66,20000,8785
2024-06-20,R010,AC,Sony,60,20000,18494
2024-06-20,R010,TV,HP,54,20000,34519
2024-06-20,R010,Washing Machine,Samsung,21,45000,22871
2024-06-21,R001,Laptop,Sony,68,20000,29380
2024-06-21,R001,Smartphone,HP,130,45000,9766
2024-06-21,R001,AC,LG,72,60000,5329
2024-06-21,R001,TV,LG,135,30000,13918
2024-06-21,R001,Washing Machine,Whirlpool,131,75000,28261
2024-06-21,R002,Laptop,HP,89,20000,39627
2024-06-21,R002,Smartphone,LG,40,60000,12630
2024-06-21,R002,AC,LG,58,60000,30251
2024-06-21,R002,TV,Sony,126,20000,26354
2024-06-21,R002,Washing Machine,LG,72,45000,7242
2024-06-21,R003,Laptop,Sony,122,30000,13598
2024-06-21,R003,Smartphone,Samsung,52,75000,34839
2024-06-21,R003,AC,Samsung,95,20000,9674
2024-06-21,R003,TV,HP,22,20000,33909
2024-06-21,R003,Washing Machine,LG,126,60000,13021
2024-06-21,R004,Laptop,HP,38,30000,22086
2024-06-21,R004,Smartphone,Sony,57,30000,5232
2024-06-21,R004,AC,Sony,49,60000,30102
2024-06-21,R004,TV,Sony,57,60000,8361
2024-06-21,R004,Washing Machine,Sony,42,30000,10719
2024-06-21,R005,Laptop,Whirlpool,25,45000,18682
2024-06-21,R005,Smartphone,HP,51,30000,25947
2024-06-21,R005,AC,Samsung,112,20000,19211
2024-06-21,R005,TV,Whirlpool,45,60000,18588
2024-06-21,R005,Washing Machine,LG,77,45000,34291
2024-06-21,R006,Laptop,Sony,104,30000,15840
2024-06-21,R006,Smartphone,Samsung,116,60000,21751
2024-06-21,R006,AC,Whirlpool,130,20000,28113
2024-06-21,R006,TV,Samsung,49,45000,33003
2024-06-21,R006,Washing Machine,Sony,44,20000,21613
2024-06-21,R007,Laptop,Sony,134,30000,22204
2024-06-21,R007,Smartphone,HP,56,60000,15156
2024-06-21,R007,AC,Sony,65,30000,8418
2024-06-21,R007,TV,LG,142,20000,29246
2024-06-21,R007,Washing Machine,Samsung,148,45000,17155
2024-06-21,R008,Laptop,Samsung,34,60000,20999
2024-06-21,R008,Smartphone,Samsung,20,75000,37963
2024-06-21,R008,AC,Samsung,76,45000,34981
2024-06-21,R008,TV,Whirlpool,40,20000,14901
2024-06-21,R008,Washing Machine,Samsung,84,45000,8269
2024-06-21,R009,Laptop,Samsung,94,30000,25908
2024-06-21,R009,Smartphone,Sony,66,60000,15620
2024-06-21,R009,AC,Whirlpool,81,60000,7287
2024-06-21,R009,TV,Samsung,31,75000,39350
2024-06-21,R009,Washing Machine,Sony,125,60000,13532
2024-06-21,R010,Laptop,LG,105,30000,33765
2024-06-21,R010,Smartphone,Whirlpool,31,30000,14758
2024-06-21,R010,AC,Samsung,35,60000,36161
2024-06-21,R010,TV,LG,39,20000,36673
2024-06-21,R010,Washing Machine,Sony,28,20000,35579
2024-06-22,R001,Laptop,Whirlpool,124,30000,13693
2024-06-22,R001,Smartphone,Samsung,80,45000,22109
2024-06-22,R001,AC,Sony,50,60000,18943
2024-06-22,R001,TV,LG,65,20000,8628
2024-06-22,R001,Washing Machine,Samsung,90,20000,11245
2024-06-22,R002,Laptop,Whirlpool,69,30000,7259
2024-06-22,R002,Smartphone,Samsung,36,60000,21618
2024-06-22,R002,AC,HP,53,75000,39101
2024-06-22,R002,TV,LG,108,20000,34112
2024-06-22,R002,Washing Machine,Samsung,41,45000,22974
2024-06-22,R003,Laptop,Samsung,99,20000,27615
2024-06-22,R003,Smartphone,LG,138,60000,36241
2024-06-22,R003,AC,Whirlpool,30,75000,9222
2024-06-22,R003,TV,Sony,96,45000,31113
2024-06-22,R003,Washing Machine,Samsung,53,20000,39646
2024-06-22,R004,Laptop,Samsung,147,30000,9841
2024-06-22,R004,Smartphone,Whirlpool,81,20000,34879
2024-06-22,R004,AC,Whirlpool,95,60000,8765
2024-06-22,R004,TV,Sony,54,60000,29273
2024-06-22,R004,Washing Machine,HP,76,45000,11685
2024-06-22,R005,Laptop,Samsung,47,60000,38891
2024-06-22,R005,Smartphone,Sony,72,60000,22476
2024-06-22,R005,AC,LG,54,30000,30539
2024-06-22,R005,TV,Whirlpool,61,45000,6302
2024-06-22,R005,Washing Machine,LG,99,60000,17675
2024-06-22,R006,Laptop,HP,105,45000,37714
2024-06-22,R006,Smartphone,LG,59,20000,37238
2024-06-22,R006,AC,Samsung,123,20000,6206
2024-06-22,R006,TV,Samsung,94,75000,28551
2024-06-22,R006,Washing Machine,HP,51,30000,18796
2024-06-22,R007,Laptop,LG,51,45000,18483
2024-06-22,R007,Smartphone,Samsung,79,60000,5108
2024-06-22,R007,AC,HP,95,60000,30834
2024-06-22,R007,TV,HP,49,60000,11465
2024-06-22,R007,Washing Machine,Whirlpool,129,20000,37124
2024-06-22,R008,Laptop,LG,43,60000,12163
2024-06-22,R008,Smartphone,HP,37,30000,27481
2024-06-22,R008,AC,Samsung,95,30000,14537
2024-06-22,R008,TV,Sony,65,30000,29390
2024-06-22,R008,Washing Machine,LG,57,60000,13360
2024-06-22,R009,Laptop,Sony,143,20000,39842
2024-06-22,R009,Smartphone,Sony,141,30000,20585
2024-06-22,R009,AC,Whirlpool,142,45000,29005
2024-06-22,R009,TV,Sony,63,30000,33005
2024-06-22,R009,Washing Machine,LG,130,45000,16189
2024-06-22,R010,Laptop,Sony,54,20000,10893
2024-06-22,R010,Smartphone,LG,32,75000,39913
2024-06-22,R010,AC,HP,77,20000,37730
2024-06-22,R010,TV,Whirlpool,97,75000,26086
2024-06-22,R010,Washing Machine,LG,21,20000,19253
2024-06-23,R001,Laptop,LG,137,60000,16955
2024-06-23,R001,Smartphone,Sony,134,60000,35206
2024-06-23,R001,AC,Whirlpool,109,20000,17880
2024-06-23,R001,TV,Sony,133,45000,36142
2024-06-23,R001,Washing Machine,HP,52,60000,31773
2024-06-23,R002,Laptop,Samsung,40,45000,20728
2024-06-23,R002,Smartphone,HP,78,20000,14198
2024-06-23,R002,AC,Whirlpool,113,30000,19354
2024-06-23,R002,TV,Whirlpool,74,45000,10315
2024-06-23,R002,Washing Machine,Whirlpool,114,30000,16343
2024-06-23,R003,Laptop,HP,40,30000,16780
2024-06-23,R003,Smartphone,HP,109,45000,28973
2024-06-23,R003,AC,Whirlpool,99,20000,25000
2024-06-23,R003,TV,Samsung,56,45000,36307
2024-06-23,R003,Washing Machine,HP,42,75000,33458
2024-06-23,R004,Laptop,Sony,32,60000,34437
2024-06-23,R004,Smartphone,Sony,128,60000,8025
2024-06-23,R004,AC,LG,29,75000,18577
2024-06-23,R004,TV,Samsung,65,45000,23072
2024-06-23,R004,Washing Machine,Samsung,50,60000,32685
2024-06-23,R005,Laptop,Samsung,76,30000,12393
2024-06-23,R005,Smartphone,Whirlpool,107,75000,23287
2024-06-23,R005,AC,Whirlpool,67,45000,31833
2024-06-23,R005,TV,Sony,93,20000,5645
2024-06-23,R005,Washing Machine,LG,142,75000,28561
2024-06-23,R006,Laptop,Samsung,150,45000,22973
2024-06-23,R006,Smartphone,Samsung,80,20000,25228
2024-06-23,R006,AC,Sony,145,30000,31125
2024-06-23,R006,TV,Whirlpool,132,20000,18415
2024-06-23,R006,Washing Machine,Whirlpool,56,45000,10216
2024-06-23,R007,Laptop,Whirlpool,140,45000,13654
2024-06-23,R007,Smartphone,HP,31,20000,25451
2024-06-23,R007,AC,Sony,118,20000,36780
2024-06-23,R007,TV,Samsung,63,60000,30964
2024-06-23,R007,Washing Machine,LG,149,30000,34345
